Study_Hours,Sleep_Hours,Final_Score
1.0496990541124216,6.425089937620206,27.97392343002004
8.339152856093508,4.427015150813609,83.01421065388737
7.361716094628554,8.862306950139512,87.01791897600765
7.561064512368886,6.590052156880489,85.27327072234036
7.941433120173512,7.070931221595057,82.73399785387934
1.6664018656068134,5.183048913537537,37.3125024498289
4.226191556898454,6.4174904255340195,57.07207995445366
2.0428215357261674,6.145747459791609,30.055525612201908
8.767930832880342,4.374479210009919,84.24777267075892
6.609683141448022,4.530801767737336,69.41842529880053
3.9780822236738427,8.187362598093873,57.83509454137321
1.5720251525742128,5.199099761032951,42.420794720179586
3.79884089544096,4.974791357493153,51.531166409212126
3.9266498982407234,6.524557256250697,50.25845424893406
7.566455605042576,7.843735656812565,87.32227017550156
6.738017242196918,4.30973259289494,70.76316438609581
8.98491468318694,6.884039598191279,97.27118785954579
5.249934326457543,4.596052214202867,64.09441747524416
2.0763482134447155,4.182305254128092,41.0215494519336
7.419203085006955,4.263719760811087,77.75963172332769
,8.170820541042207,97.3129672205002
6.051494778125466,4.589862418140308,72.1317963739653
7.938704619591049,4.225756822061459,78.42395287679037
5.444160367279517,6.189499435714561,76.98156013840757
5.704595464437946,8.219967359710123,73.7116710012743
4.847869165226946,5.312041882446509,55.231414566847405
1.2287721406968566,6.108563087629582,40.31186855698613
1.97102284293974,4.1996126628187564,44.55629599514765
1.2828626711806081,6.24539257067438,32.58856019219583
6.727693701374023,6.888065403185669,75.07942911548554
3.82920382968694,6.854535268760724,53.48082638774866
5.577136220482325,5.662133460871826,69.51501532319075
,5.577665903315678,100.0
3.2436300623398746,4.533118094682989,47.86771334240285
4.693446307320667,5.8339916032313415,59.72416970738688
7.799960246887438,4.497473344364823,88.88468751535127
3.059183489424602,7.832979723560258,48.57524499725972
1.6928191884591368,8.83137148874093,46.35989317698949
3.6077630762239123,8.850372283333535,55.12253518470198
2.4509915852860398,8.32535549687697,48.41375846609672
9.367278871083158,7.0039607466980955,98.37833963810921
,7.5043284862194,90.91406338781277
6.700633808593811,5.42602901340207,72.57019590824358
8.84314531168946,7.153852100863103,100.0
8.23304869209203,6.278247747199387,84.75625484059233
2.6791305299743224,6.410086698884663,40.55205637482037
9.0330309864098,7.78888280187579,100.0
5.854080177240856,5.409591777986258,72.54106279717102
8.266961396476564,5.590198058472599,75.39051879529254
9.06482169931144,8.623208955643182,96.93869780972587
3.8620312747467747,4.281121474254861,40.39854645867365
1.9904673207490908,6.428171492066702,34.02662808304986
3.051416462877475,8.564004002039308,35.84676637592821
4.843970097636307,7.051815039090785,62.170442970802306
8.362132893302437,6.73203537106066,84.65142479273426
8.74657524930709,5.248720896146776,90.76957007073247
1.0625691747807164,5.716377445322241,21.80770199447759
5.596725723198092,8.260242079023465,71.70884920949187
4.7566990283390105,6.7960906588422905,59.571192153795025
2.9989702942365724,6.5737109687838995,54.64894911740336
2.0787883060031453,4.497898567700145,42.68288789215358
4.038536542632651,4.080140782275616,54.39530192066386
9.486187335212673,8.818425943435246,100.0
3.908826388186797,5.884930836434208,62.967374754664256
5.669115595690295,7.016065310497522,61.6198789973183
7.3271706300566,4.398575365936425,70.39672262450733
4.272666421413646,7.415571428615233,58.59355872909431
9.746038744488645,8.662833543529803,100.0
9.662025654479,6.878326264987098,100.0
3.2660406624282774,4.630576611877053,44.47325230713392
5.475236553031469,6.908607637367384,60.40955591842748
3.707904788350927,7.831736065523262,60.056358364205835
3.5635644493972087,6.032082682870094,55.33856223256463
1.3319825261907952,8.39918873970734,41.39961369594059
6.486079005819072,7.243414766786822,73.2293582158894
5.524111209059753,8.496244591446013,67.65184501350502
1.463308761249904,7.117526556236686,29.475911950447752
,4.656439860024121,47.79478765388893
9.174392973699883,5.548458555525945,89.09002425425845
3.1560570160027517,5.008974741262285,39.37932308430014
2.304053848821008,8.544132488584312,43.402242183183304
5.405074842498067,7.8020003364374135,66.39881853693828
9.870854086995406,7.38199184455003,100.0
3.178497443603504,5.504831598158108,48.76986572934556
7.049219926652907,4.920223860251068,76.62944614447679
7.854576537958458,7.782255439944559,86.96034303100119
3.1387378959315972,6.370789729395399,48.76654726780098
7.553947137506736,5.128947760753146,75.73183741603702
4.3100481944732785,7.083109890826376,59.172998456987365
6.690752475342215,4.20166926069226,72.68237078834541
6.7017673968480524,5.6308512706412674,67.36060741927956
5.821972156672826,6.342784972955673,74.23981597114577
1.8126079304896747,4.739791670547029,29.573278258876474
8.51772246030314,8.923272387954198,96.4398734543657
3.8870205847456223,5.045486822948071,57.00919702653747
2.678666593598688,4.651765650216328,45.3612478377915
1.3669762739928752,5.0176743694344825,31.142825873656143
6.318036488694176,7.845305665798621,74.4224082267403
7.098079256580542,6.127528296359214,83.7772501882406
,6.82707969876269,36.221957969374124
5.608837524693529,4.105045784931804,59.98896666719119
3.0384619767814414,4.172156542866572,38.67754066497623
6.806555113685048,6.229127749135081,66.54892049927057
2.569297861044923,8.083276216008118,47.49109452879355
7.218439642922194,8.426194393537827,84.18641720536121
4.480618116704837,4.433532837978201,60.392967482807805
9.43056989863061,6.691815510505114,100.0
2.2376884973139393,8.566148431396353,51.70495081216767
4.069597159452327,5.939863771989431,50.94968368001662
2.021261691165302,8.147829157141842,48.156503498444195
9.322242564507064,4.668478271997181,91.2703151645276
8.896054180428829,8.676972448338994,100.0
3.3214746494364005,7.757116587656514,44.79223840815076
6.939856414307611,8.706671963934507,84.10787173916084
8.354999801810942,7.383086167762532,81.68273104278306
5.996807304395161,5.817019659997134,68.27281032544678
5.766855205204059,8.690905862623612,75.71842333626927
3.1766706181040654,5.377833881545892,43.56418995176883
1.837924910253093,5.660862610308662,30.772936358862236
,7.504042090008701,100.0
,7.826581497626931,97.96594916177904
6.697913115459412,8.647017419245769,78.42948652701347
4.051268119438307,5.024012045281047,52.66764865183993
4.142886171513948,7.98999017609612,72.30641543403176
7.533601109832154,7.692730266984817,91.42178366153459
9.073992339573193,4.3189727812679894,97.04275262006072
8.983777818386056,5.936115706051035,95.92018555415234
8.018879912718614,5.413827285300493,85.81112023523563
6.77828481538859,5.5224521217701525,63.29077132499694
1.7572596849554394,8.914734397773504,38.492644542874864
2.454658426851524,7.213887067399639,41.6621694835991
9.086987696743714,7.588380788967498,88.49820283164705
6.457861536936309,8.883088186575046,73.6419897175634
1.0827734645496667,5.886008912288194,20.530023186360552
1.913243885794289,8.009200842264029,41.13273359239551
6.971515921972502,6.172654816522477,82.21126686306904
1.0455542546159682,8.347668359074898,40.59364334819919
,4.903287706556516,41.45867742556914
5.938604104299275,8.738430885321398,70.16871289904415
7.227056779234239,5.093858542054399,68.34384552538292
6.867651335523405,5.631102534904658,67.41907225698904
3.018423785145038,7.780961170533903,43.364399735955615
7.409612992127823,5.968775707827033,76.77015686249828
3.135241787471201,7.041056883832233,48.36530557747614
,6.222867505347143,48.80369218752672
7.718422646062217,7.711849685448909,88.86596000773687
6.846696091424932,5.141656261843054,73.8955137410882
8.6430106944476,4.292289936184385,87.7813939866547
6.91851603070309,5.499646987365331,82.04867498371141
6.114777430019244,6.371543324342151,65.76014741783641
1.8430729104528323,4.840100260963393,36.51830669701129
4.309442227534902,5.773986448281944,55.953644574462736
3.386821309135529,5.999915091467843,47.426969251171435
,4.286959218441368,48.56745436450655
9.75709499277201,6.9165362409210225,100.0
4.537879522000844,8.421717139856437,58.41401647577748
9.02841899659402,4.7587145647652624,90.83397818299306
6.680247633975366,6.98904006700757,78.8261196187384
8.153301731874835,7.3236960245542315,88.50877216399422
5.523733837946729,6.0966734020964415,69.3083241692057
,7.50548793682135,75.95401565629193
5.432659244369775,6.05365771745506,74.73139559164838
2.7571868901824006,6.523186439887175,37.452472321584615
7.502069037353548,4.036765222772135,77.47790279563566
3.526951261967702,7.458600570673444,48.59029867952755
1.2188436978830846,7.306713394723622,37.38471364970714
6.80925066316451,4.192004386631723,64.77215462835181
2.5939961146634403,5.841250536975665,44.16603354238328
9.464127259176228,8.895159203958336,100.0
9.585357193023286,6.1036828128430844,95.21941383926739
9.233779511984036,6.509727025659209,89.65719912948727
4.331428302298999,8.549650790798593,59.42534826898415
,7.586309379328782,39.70799780019065
9.354867063289529,6.910350655621118,98.53369439991107
4.8536573348558285,7.989023406705362,67.94570758162973
9.699893371393026,8.321831332279867,100.0
9.672579793803276,6.284440358686334,100.0
8.677085099206241,6.375541824659177,89.37376658265659
3.6500400286262713,5.930254678259179,53.397090661442476
4.465879557417328,8.833530700092304,60.67261712795177
8.660230043651712,7.485831271451752,91.73138947563135
3.852298046406499,4.416115331040362,42.051151035237794
2.5254347201748324,8.314798116565093,51.46436144995081
6.0112113621251515,6.402799704181341,68.96527742711669
9.425392967447028,4.343769532112438,95.00117403288041
7.264268170074757,6.748586275816555,76.43150826919798
6.1305505308042845,6.0858213948785105,73.39578518476866
1.8745884439369167,8.388747024313124,37.964495409446165
6.535065040292528,5.019973018046937,71.61192274992497
9.91048465093837,8.132323047460915,100.0
2.260756137128716,6.788443455927263,45.616732570046906
5.664966871273631,4.273051516067345,63.75568763973903
8.8963576473516,8.859226506627422,90.04865902853405
7.66691755978784,6.563076220516,99.42554576963794
7.273141668957412,5.454384271157912,87.8231967453408
7.322356755883983,6.34703420994629,84.88629659140594
4.2354203609777965,8.289288917587445,56.69592181504241
3.64232659838044,5.5245156219253175,49.61968322238433
,4.963381982433502,83.48366501043739
8.291020552112627,4.6453562346544075,91.93815658169177
8.803650867220934,5.489296991951056,92.72031537592876
,7.900240435200217,95.63298136266721
5.60208158974844,6.358131825976308,65.17914087431623
5.513646652184796,5.1374080184677,69.9899299672633
8.184656610700976,4.830924998048746,93.13959211580769
6.849675376999887,5.663647382551895,83.7663555985341
7.31770189531933,8.699621864428543,89.72601921668162
8.16213402492491,5.715133562950122,85.46421498128635
9.010048076358096,8.940620379773176,83.75405624376552
4.041956411663822,6.42615227882678,56.673755970005246
4.380246573759496,4.8958195914507545,54.82446797875698
1.845837458567821,8.455700458967547,42.37801106808443
6.204521268965566,6.301776865674134,72.50921061823882
1.3234804641706788,7.548356717522623,29.05324633866489
5.190382163192141,8.91855791604576,72.14721592188458
5.883801712368189,4.25087675159987,68.7332487723045
3.5788712691545594,4.483472798937836,51.009609661410444
6.317499345121097,7.602283707313781,80.47744719346328
1.2745022494514449,5.409125016477359,34.03452625317439
1.3361336987429298,4.921506984750495,28.48193650174987
8.403405045936925,4.1968093990986475,85.26667492611224
4.241715772701366,4.109233559931009,52.607817637739835
2.143544613866963,7.872428015598954,43.43171018766671
5.700189340493239,4.67216713684775,69.93693727750005
7.9299419778874976,6.338603079855755,89.33508574792396
2.9423892474715885,7.029484075897415,57.9847993294173
6.606014282371002,6.141759002844231,86.16397716407984
1.768127184943912,4.135533261681165,32.81433191598325
1.4651354905174694,7.917507512939544,18.372821207721994
5.782191684113332,4.052566122708267,70.54682804895953
5.865716094490959,7.809449471887421,69.84274600476725
6.736869113483859,8.466522468940614,76.82057823659706
,6.164199605285861,80.61474886365652
9.782668715162812,6.677712365488992,99.38355921820745
5.646703134710758,6.384916963088269,71.00480805438956
3.9066082564712135,5.9460430931171935,45.34777334237297
8.156675752918332,8.437122676851802,86.73904764809225
3.437490261358668,8.469667553349954,56.15504996855634
4.950742786350725,5.679081823207673,64.07882608928769
1.7061074320803935,7.075348770073489,41.00726522147019
,8.63453781072932,33.15914775270509
9.663835732101326,8.810292494706758,100.0
8.523821084609853,6.544795202110238,88.7469849121597
7.263767854843282,6.264124026421634,81.83775465301315
4.680576499728429,5.393471579642629,65.65894200347543
2.559648880637612,8.794359365952051,37.82872384815124
2.4079333840397745,4.714071522364337,37.587966332255036
3.252186083481358,6.899147880238625,43.1523922232021
5.943039982355084,5.412751337593194,60.108609147259614
7.431363304300561,5.395041451738983,85.07577256460654
6.941776390459581,6.024842936880942,80.30701986993522
3.5194050725134858,8.993964679078273,58.39033751800075
9.593787525968747,4.2748315341991105,99.90509247480315
7.641072250261916,6.892709091017657,82.51540170029998
5.989186472602606,4.412860790176386,64.57602577950598
6.5054867161091705,4.772604149952595,82.51775511239143
4.776400561850109,6.1978147088644935,59.37397864123199
3.229578905510417,6.552300656732207,52.616893122818205
4.2037541078613545,5.2939620418226205,54.24986465135265
7.820614994179322,5.582285654372081,74.48819861178666
1.1295413976678028,4.434835101279665,17.68285636489541
2.0446537645622462,5.516098919221252,34.49450685524095
1.4140237781957747,8.83279219690272,44.25828087772158
1.3665592208707311,8.723536908362409,42.321005866870685
8.699145256099065,5.674391450684925,95.51233077128254
7.332920734420213,6.8542696813938075,77.43667434346774
5.267564461785927,8.547976955554722,77.31583205600843
1.8805074458590134,4.030919113204483,28.28143129234915
5.4245428760514915,8.053417851687959,70.5673007051377
5.261245937025091,8.741847763944595,69.52190157455122
2.5588168291901368,4.456628671667786,38.514422875283735
4.904664843141758,4.807238430164605,65.5447562969413
4.586542609576361,8.803731513856777,60.77425130349463
,6.687700718201731,68.96858221760341
6.715842857808794,4.070983172358618,71.9686866382197
1.4077360879484007,5.288159993817645,29.839075019789863
4.371513531638241,6.249718371344298,74.35845959120775
6.632739241428127,7.4645445551238385,81.37354042387257
5.528226327220789,7.665801890683998,67.51071152304118
8.7084085706949,8.97710756462728,92.34092584887833
6.928242684570505,5.437555996918795,66.89961141755772
2.466409843732867,6.691100509342377,37.987384339860526
1.6351187266038685,6.666617739298025,36.988894150222656
6.78177350385684,6.028226297236188,83.44728388330094
1.2386017948745964,4.845809469212101,35.20887900936057
6.2719802314611695,8.887282815919214,79.09588164175968
9.462072172824618,8.26658593333293,100.0
6.179267600882911,6.491665141471186,73.76153287206644
4.493529335858697,7.016227113420149,57.38749892628699
6.789593965981179,5.136305267798312,83.18118224226544
5.12427601442365,6.718935351958734,63.486127912931266
5.910551103843415,7.474850665607379,71.80242087072844
9.473183278988726,6.575835141932944,87.85802439067236
4.474923740206968,8.951425852924707,62.72506739489134
9.650715074415228,7.056708281238631,100.0
9.148155777604574,5.854868562960846,89.55637046156555
2.762120213103668,7.860760138079191,44.064880308523655
1.624251707876489,4.85231255790821,36.662193867496654
1.9070020123968399,5.922579068531332,29.717888118647117
1.1639964308639477,5.734794751887929,36.07056598839703
1.8499866468033557,6.159035475538886,34.45724467463911
7.147060960747211,7.908899129643632,81.05144484280893
1.6406978361420608,6.420865160817037,30.34792098514259
3.8707806726438516,7.970072251329814,58.79662118594986
8.60387779872509,6.88244451569933,100.0
1.209447421622433,5.710347173287777,35.00375991685817
8.330216343300421,8.049893718417362,88.42009187353543
3.5366929729605996,5.191448352765458,54.354543416673096
2.0634834485949063,5.121914898998977,35.16829965708595
7.270634488277356,6.522514620274179,88.082530053905
6.660485621018956,5.3042462298104445,77.92575943859434
8.897248121743477,4.045435174756082,74.5531474961013
7.615639394234972,7.241487636494007,80.38769226209266
8.231328373463636,6.55546910736199,93.68349131661002
3.538311153141758,6.227589072465806,51.51995373079077
2.5969558940175053,8.834842573091578,43.32655255978394
7.755532764767725,6.855995919814569,82.58830638030187
,8.317157888946923,83.19523390468996
9.91454627800606,4.697251181025801,98.2690061484681
4.713559092202838,6.846032315647138,72.4539859989958
4.348162772135049,8.339898133654515,65.48976539805105
7.987716646677971,6.91552878639949,98.68487575216486
4.06723186227716,7.590070890635007,62.1299821284372
9.376815930432082,5.860217839061037,100.0
8.725714766587107,4.462247585185333,98.60060674179263
4.860946246375165,6.289501475635357,63.352889218983165
7.757839610123476,5.972396954194288,83.07137418184197
,8.335300911894738,94.16097634099667
1.9281148195233935,5.219976511762361,43.1340727653213
9.1229761601161,8.833671137675541,98.25132834271882
5.547271352030714,8.790690599022481,68.35170660259054
8.438117194969674,5.238158215357194,88.67553415262618
,5.740259777386602,56.68158516363556
9.059709056465804,8.477778704369424,100.0
4.502815108607468,8.833111104480537,56.56790507688282
1.0975388633226852,6.21719551418022,40.77273227025853
9.148437787773373,5.604985228204489,91.19164811161171
1.821580091075202,6.63047006625771,36.50825587667414
3.873822738313734,7.438846031828674,51.355002170228126
9.550557703457244,5.367372576874899,100.0
9.555464322438006,7.682365873095364,100.0
6.160940993109575,4.258286785573205,63.54922611261519
6.686534909528193,4.246472463822082,76.30484195368193
5.036009697804878,5.931438525727726,65.99663353044464
3.638896945282581,5.767365960303603,49.70727236496844
3.957980908329244,5.578166076835761,57.02321298422239
7.052666104693346,6.45509881334455,75.20506666008154
7.77137076493912,5.6036679115578565,80.91371056788242
8.124211393532637,4.96128959234046,74.86518706011171
8.106563285150985,5.5473477454430045,79.32744635099607
1.8208549274382133,8.874521364051175,51.35403617596148
5.449782742323233,6.055567084974243,73.91653924714592
1.5180288401497986,6.2235638842916785,34.92030173302656
5.94575994091362,6.8827249497556995,79.64618666276954
4.973774512360393,8.916703842071133,66.82323134998387
8.989337644824698,5.208006382178815,91.11366241011567
4.158235112968708,7.4064105526621695,58.36125525140178
2.053603147848453,7.579923467708621,40.964064141587045
2.2869251384755227,7.03662208396533,41.29266365793394
7.85359568545725,4.44289169818322,87.4315394157722
6.56396256984635,7.384361379137882,78.03110158682759
1.9101040851051123,4.320473555180877,37.48418861337168
1.756961255034977,6.980713247749485,43.174019162165436
7.30872218313208,7.697905886108713,85.80651821554773
1.6548670572777417,5.054849453099752,28.497278734880247
8.396740533613206,8.20811003771387,86.8258148995132
7.3561800444084655,4.151769027665021,77.89688158463429
1.7321390257770979,8.21906431829153,39.43895931867517
1.7635394267667273,6.301645253213826,37.14856306516208
9.87975620651058,5.0879396996582225,99.13365885515815
4.368437161805083,4.66889072496984,67.20314704521319
4.335779323602019,8.766535837911864,55.568174986433185
,4.363327937905783,75.29849336924612
9.525237196454729,4.995467099679629,97.85471593859513
9.874009574405838,5.73911173716523,98.58818729663619
7.780403667330475,7.101174244805602,88.02591717690477
4.386336269778242,6.724005426380492,61.458116122406935
1.7515064502880189,4.62821746206157,39.68901000232178
7.994322243346931,5.4486399186910734,77.3157286822379
6.025638247622245,5.19375885543012,65.80903420255238
4.817998083222786,5.067714272451707,60.82321950508952
9.157189465852625,6.055721682399936,99.221277070057
2.000777340755362,7.520157262958285,52.01378100340139
5.433625938617732,5.08726466108618,68.42205668668356
1.1021828029067717,5.833394398514907,30.2003082408526
5.217945777947136,5.954587134205811,59.2005617272754
1.5067294811365362,8.88228264717705,36.99695187985129
2.0693612464126474,8.773331784395344,41.13803942530634
2.057736220993944,8.00068791376038,45.739433738041114
6.842892719044572,5.208294604095926,76.44471818847758
7.71440391338881,4.340186570458348,73.7773565938163
6.250318885874437,5.584520688603124,68.99208511874959
9.659552936270877,5.333972747169154,100.0
4.373835215713337,6.529629000731969,59.808251502040925
3.571408776536747,7.888639550338965,57.191772393035755
8.817392153705143,8.29161469439429,99.03697516871604
3.0123625466750736,8.224320427052543,58.679694900549976
9.669002854965502,5.798377806115338,100.0
,7.436171717303415,31.81735162292011
9.728909440368751,5.5641709876211,94.38084229252442
1.388439207555185,4.3045277161759135,30.964616383841864
9.02028802328264,7.507826328014712,84.97443676841512
5.749309981776698,4.04913776284894,63.171310370747904
9.936683165073703,6.045912937292442,100.0
1.6641690826185898,5.6468963465103785,27.784791085883068
5.984688559611887,7.466887692594263,68.16995466880365
9.72372282057189,7.8312273638018945,100.0
5.707880597531339,5.520473179856419,67.85754988533836
6.664587743217362,8.058135072224268,79.94191375872407
7.261738200861554,5.469583802524669,80.56481088160189
5.090869582909959,6.231631799932806,63.653358202889905
,7.63509263507067,84.66867985048547
6.258828807307902,7.464601146123943,75.61697865922935
9.110422094418901,8.936842361561,93.46599590937946
1.409017423073121,5.12580512107966,39.67439945111634
3.528668706330073,7.3115895676979115,54.704230122680634
9.553703356689029,7.048409541378887,97.58017728229467
9.012374055018247,8.575492272450148,92.98296839357118
5.100910775071417,4.781810708224375,62.350478721810305
6.581193380213831,7.758990817934665,77.5816686527081
3.496430646830194,6.841343081343842,59.52486526749128
2.6930904375138516,5.373329348939527,40.56184579465573
,6.37217457073587,59.943730348738114
4.180170052234475,5.668882985348989,59.25810747975342
6.252905006657849,6.896567013942304,78.44278354473155
1.6996117326848634,8.445003054073329,41.330156807676545
9.769553268995498,6.84652492206101,100.0
9.875896700316426,7.15861209163292,100.0
7.2834554261777065,6.593739235573548,82.62444738561499
5.824867297097083,4.2558275322273795,70.93554785405104
3.78574854657695,5.164292784380471,53.74116561148406
8.324155177362538,6.460008647160414,88.66688652155801
7.162580552984913,5.551176418723523,85.1648099909571
2.463552454104022,4.908817988805971,27.701778746486557
9.198344660444583,6.520664209592192,100.0
8.402835186308522,5.614048967239252,79.920983950493
9.548199219627316,5.290538215867073,93.83120606489119
7.531475575495239,6.319927087201904,82.68707110239038
6.520736763422109,4.666421290410866,70.7663333345578
4.76418732661557,8.638728665377037,70.42301114381141
9.39455635018612,8.338510489596196,96.54428868763017
8.794575005503674,7.538102928702677,96.73663998885006
1.4069680309557047,4.531069137942281,27.42682203243143
1.2373027704752682,7.879386272348465,37.13289960518616
4.388170301902447,8.039786640545096,60.86107439732038
8.294979977036496,7.838823088571688,92.50216425685024
9.8854851638345,4.569829435596206,95.47391601954669
2.3537520199317536,7.2195397853388235,40.71877597965126
6.347176438169216,8.171623978746993,78.55702203298485
4.428017709679194,6.886767006098339,63.91625321841045
9.72922958033143,7.2320368761404445,99.3065137239431
8.579070308221379,6.291817397131531,86.87235953716954
8.54495834240024,6.643536599420263,94.71404076640164
5.218238438154732,4.1718842917586265,59.927156623466665
4.733375521038987,7.194815109866423,66.40912505797449
3.4606636473763563,4.407236064455796,41.97079524106671
1.507379469858344,6.175072971701117,25.511987075151836
8.782501386295479,5.46327548833704,88.52154165790624
8.316109082170698,6.727139751058566,86.15138911315763
9.997459059575176,4.667081677616036,98.91989383143198
9.969731533665149,7.4582170098665905,100.0
5.998885350423647,7.975057684642351,77.64628292935612
7.9208867366245945,4.8167722487157825,81.55988707831574
9.502891568941852,4.521565436759411,95.81863591892314
8.646826516096702,4.727577413936796,89.41793974885194
3.226132915688779,8.385637809492508,53.555114406556186
5.054897217790842,6.640946308781781,63.60042480761543
2.162434736363455,6.336304980037513,42.52509130303423
9.586459245328502,4.533559095511771,91.78051648452252
6.455571710057921,7.247780033784808,83.13722338130239
3.0577852495311646,8.33999795947545,49.95959099835754
7.045306159652711,8.140929346617265,76.0865622809628
6.5631541641210625,7.130273544904006,77.70614718773538
4.223464462295564,4.376393583258368,48.28460045264382
2.022018329796661,4.5619851358800645,38.626789582677794
7.044158760335196,4.246544935549124,85.89438783399171
5.68276930813414,5.2873960824623465,62.10408617220856
7.950865525620754,4.678307335801889,84.62540054268973
5.68147151000794,5.300240201262169,57.27472453906472
8.669633502866862,5.925290278594808,93.47717472733125
5.9671615489703695,8.714913920355677,70.73855123347586
,7.05188029890846,69.36712145619232
8.889882423925105,8.174868928414812,91.96236479903132
4.631345795911574,7.551757503561661,65.81503750468958
2.2061370560557667,4.5625156526331585,41.81064954107876
1.2590440868200508,7.679602031869744,35.54848283159244
7.796235301062571,5.375494407795622,78.7987376974132
6.582785962181182,7.195539234973532,85.00098134791583
7.336717912893012,5.704809868214943,76.3513124008007
2.9166774535801965,8.988361316323296,40.49998076165097
2.2273432802809277,5.31775739748389,40.746206087000544
1.1309019910109375,5.395652353871348,24.31464726762261
4.155288029259372,8.653361277811992,65.49207075719484
6.309259181691698,4.123222023181613,66.81482901652971
,7.4834449393659845,64.22702732863368
4.937274298213562,7.626631953679391,71.75896002582806
9.137428250443735,8.181892887051998,93.41891745455025
4.134299203209704,8.872196553192378,57.98910107760036
5.625905402438297,8.878009595783261,72.38490704778758
8.052877114670288,4.326383787832319,90.76354108819866
4.568885040891431,8.109196613764514,59.47755996495825
6.598780302050861,7.231549668286906,74.28082327323567
8.761273378720706,7.236710671865456,96.9543112512756
9.54568561291878,4.6417496330734735,92.76284054094432
2.323661328361341,7.250935832228267,43.85379170583534
9.339288626453449,8.912412903006238,94.78144771279945
5.429046637715844,8.559092847697235,81.62220850990421
3.324199494690625,6.195653304024253,42.24635641402649
,4.1997398664304715,57.84849066206472
9.820293177569294,5.811467450001024,100.0
5.4335628459358265,8.131951558002775,79.29584655527614
3.958764492587574,7.50749550732583,50.06087805068855
6.700607688850532,6.296718277969783,86.11681874413757
3.1613105690037377,4.275507675794156,47.62738400912833
1.6827699529779752,6.134473639116513,37.81658352417306
2.159917497195843,6.345124698589418,35.0464209396558
